glove_red=1,avg_KD,avg_SIG_STR_pct,avg_SIG_STR_landed,avg_TOTAL_STR_att,avg_TOTAL_STR_landed,total_time_fought(seconds),total_rounds_fought,Height_cms,Reach_cms,Weight_lbs,age,winner_red=1_blue=0_draw=2
0,0,0.315,11.5,71.5,49,481.5,4,175.26,182.88,145,26,1
0,0.9375,0.803574219,23.53710938,42.56640625,28.578125,303.4453125,22,182.88,187.96,185,30,1
0,0,0.435,31,119,66,733.25,7,185.42,187.96,205,29,1
0,0,0,0,4.5,1,54.5,2,193.04,193.04,260,26,1
0,,,,,,,0,193.04,,242,31,1
0,0,0.32,37,121,39,817,3,175.26,182.88,170,27,1
0,1.25,0.415,66,186.25,75,787.25,8,177.8,185.42,170,32,1
0,0,0.315,7,41.5,35,477.5,4,182.88,187.96,205,26,1
0,0.5,0.455,18.5,68,45.5,558,4,175.26,180.34,155,23,1
0,,,,,,,0,182.88,187.96,170,35,1
0,0.0078125,0.29625,20.953125,93,45.7734375,633.3125,17,182.88,193.04,170,24,1
0,0,0.49,67,197,124,900,3,172.72,172.72,145,25,2
0,0,0.43,19,91,61,900,3,187.96,,185,,1
0,,,,,,,0,185.42,187.96,185,24,1
0,0,0.4075,8,18.75,8.5,138.25,4,175.26,180.34,155,27,1
0,0,0.42,9,28,16,287,1,187.96,190.5,185,25,1
0,0.5,0.83,19.5,51,37,453,4,177.8,177.8,170,31,1
0,0,0.42,16,115,83,900,3,175.26,180.34,155,29,1
0,0,0.32,8,33,13,278,1,177.8,,155,21,1
0,0,0.4171875,12.265625,34.859375,15.375,341.734375,11,185.42,193.04,170,23,1
0,,,,,,,0,187.96,195.58,225,33,1
0,0.03125,0.5571875,12.59375,38.5625,26.25,473.03125,10,177.8,180.34,155,25,1
0,0.53125,0.5465625,8.28125,20.84375,14,172.71875,7,187.96,187.96,205,27,1
0,0,0.4975,13.625,42,24.75,272.375,5,185.42,193.04,185,32,1
0,,,,,,,0,175.26,175.26,155,30,1
0,0,0.27,6.5,69,48.5,460.5,4,182.88,187.96,170,34,1
0,0.189453125,0.642773438,32.47851563,78.01757813,57.9140625,668.875,21,193.04,208.28,240,34,1
0,,,,,,,0,177.8,187.96,170,29,1
0,0.25,0.365,17.75,90.75,58.5,686,7,175.26,177.8,155,25,1
0,0,0.5,27,152,122,900,3,172.72,180.34,170,29,1
0,0.0625,0.377148438,35.48046875,125.7929688,62.7265625,850.6640625,24,170.18,177.8,155,28,1
0,0.359375,0.37234375,16.35546875,58.2421875,20.65625,533.8320313,17,185.42,193.04,185,31,1
0,0.25,0.54,30,57.625,39.625,284,5,187.96,195.58,245,35,1
0,0.765625,0.465205078,65.54248047,150.0258789,74.43359375,848.0083008,29,177.8,182.88,170,27,1
0,,,,,,,0,187.96,,185,36,1
0,0,0.21,39,185,39,900,3,177.8,180.34,170,25,1
0,0.5,0.39875,44.375,142.875,65.75,775.125,11,177.8,187.96,170,29,1
0,0.25,0.4225,34.25,98,47,681.5,8,193.04,213.36,205,22,1
0,,,,,,,0,175.26,182.88,205,28,1
0,,,,,,,0,198.12,,265,36,1
0,1,0.41,12,40,22,274,1,180.34,,155,28,1
0,,,,,,,0,187.96,,220,24,1
0,0.1875,0.400625,8.4375,20.25,13.4375,180.9375,5,182.88,182.88,205,37,1
0,,,,,,,0,193.04,198.12,245,26,1
0,,,,,,,0,187.96,,265,22,1
0,0,0.28375,8.125,32.125,18,703.75,10,175.26,182.88,155,34,1
0,,,,,,,0,172.72,,155,26,1
0,0.625,0.4475,56.75,138.75,58.5,618.5,7,187.96,195.58,185,28,1
0,,,,,,,0,175.26,180.34,155,29,1
0,0.041015625,0.44984375,30.078125,128.9853516,80.93652344,796.6806641,22,177.8,177.8,170,36,1
0,0,0.5,11.5,33.5,21.5,376.5,4,185.42,,185,27,1
0,0.9375,0.4921875,18.671875,55.546875,34.15625,229.0625,12,187.96,198.12,205,25,1
0,0,0.415,10.375,46.75,29.3125,624.125,11,180.34,180.34,170,32,1
0,1.53E-05,0.374982882,19.53220749,75.36562729,39.05004597,818.8572741,52,190.5,187.96,205,34,1
0,0.2890625,0.435390625,20.1015625,93.2109375,63.125,761.078125,17,175.26,182.88,170,33,1
0,,,,,,,0,177.8,180.34,155,30,2
0,0,0.3775,19.5,90.5,57.25,593,7,177.8,180.34,155,29,1
0,0.630859375,0.478671875,48.96679688,111.921875,56.89453125,740.6191406,20,190.5,198.12,230,32,1
0,0,0.2925,8.25,34,21,340.25,5,177.8,180.34,155,27,1
0,0,0.47,28.5,113,78.5,738,5,180.34,195.58,185,32,1
0,0,0.685,50.5,229,192.25,900,9,185.42,193.04,170,23,1
0,0.1875,0.484375,55.5,162.90625,102.625,871.59375,16,182.88,182.88,155,29,1
0,0,0.58,17,47,33,294,1,185.42,190.5,170,31,1
0,0,0.415625,42.25,165.5,101.5,648.5,11,172.72,175.26,155,28,1
0,0.75390625,0.458847656,15.6171875,87.15429688,56.609375,484.359375,19,185.42,195.58,170,30,1
0,,,,,,,0,190.5,190.5,185,27,1
0,0,0.37625,42.875,185,112.625,842,11,175.26,177.8,155,25,1
0,0.5,0.525,14.5,59,43,669,5,190.5,195.58,155,27,1
0,0,0.5,3.75,8,3.75,119.75,3,180.34,177.8,170,35,1
0,1,0.615,34.25,80.25,52.25,574.25,7,185.42,193.04,205,27,1
0,0,0.6925,19.25,58.1875,49.0625,264.75,6,190.5,193.04,185,32,1
0,0.26171875,0.608632813,49.34765625,113.1445313,80.12304688,870.7255859,26,170.18,172.72,155,33,1
0,0.5,0.468125,34.0078125,103.25,64.1875,792.546875,23,187.96,190.5,170,28,1
0,0.0078125,0.486601563,33.19921875,102.0703125,65.5,792.1679688,22,180.34,182.88,170,26,1
0,0.203125,0.57671875,22.90625,39.015625,26.234375,421.703125,12,193.04,198.12,245,33,1
0,,,,,,,0,193.04,198.12,265,28,1
0,,,,,,,0,190.5,,265,,1
0,0,0.4025,5.75,18.25,13,138.25,3,177.8,185.42,185,28,1
0,0,0.23,13,58,15,244,1,187.96,,205,27,1
0,0.25,0.41625,9.125,25.125,17.0625,270.1875,6,175.26,180.34,170,37,1
0,0.625,0.4425,14.375,41.375,24.75,388.5,6,187.96,185.42,230,35,1
0,0.1328125,0.440683594,38.4453125,111.7949219,64.3125,945.1054688,30,167.64,180.34,155,35,1
0,0.193603516,0.401112061,48.36883545,136.9874878,60.04052734,819.6434937,35,185.42,193.04,185,34,1
0,,,,,,,0,180.34,,155,25,1
0,0.0625,0.23375,14.4375,61.25,23.4375,414.625,10,185.42,185.42,145,25,1
0,0.265625,0.44609375,23.96875,71.078125,43.140625,617.296875,12,182.88,182.88,170,27,1
0,,,,,,,0,172.72,180.34,155,27,1
0,1.09375,0.619375,6.515625,11.3203125,7.5078125,60.8671875,8,182.88,182.88,185,31,1
0,,,,,,,0,175.26,180.34,170,25,1
0,0.25,0.46625,21.75,70.375,24.875,404.875,8,175.26,177.8,155,28,1
0,0,0.565,34,145.5,101.5,687,5,180.34,180.34,205,34,1
0,,,,,,,0,182.88,187.96,205,30,1
0,,,,,,,0,187.96,,185,,1
0,0,0.435,42,111,44,572,4,187.96,190.5,185,22,1
0,0.5,0.32,18.25,69.5,32.25,407.25,5,182.88,185.42,155,26,1
0,0.578125,0.363984375,10.703125,37.015625,13.8828125,514.2265625,12,175.26,180.34,155,26,1
0,0.25,0.28,22.25,72,24.75,441,5,190.5,190.5,185,32,1
0,0,0.3421875,33.59375,139.578125,65.984375,775.859375,18,175.26,177.8,155,26,1
0,,,,,,,0,175.26,180.34,170,24,1
0,0.75,0.5375,39.75,104.5,69.25,900,9,185.42,190.5,170,32,1
0,,,,,,,0,190.5,190.5,185,28,1
0,0,0.5,9.75,32.5,21.625,348.25,8,180.34,180.34,170,32,1
0,0.314453125,0.359863281,51.47070313,143.0390625,54.47460938,754.9375,23,187.96,193.04,185,33,1
0,0.5,0.3425,14.5,46.75,21,283.5,4,185.42,195.58,205,32,1
0,,,,,,,0,187.96,193.04,258,33,1
0,0.125,0.581836319,32.44232559,70.25383377,49.60835266,663.7929115,52,185.42,190.5,205,46,1
0,0.0625,0.634296875,51.9140625,167.6796875,129.4921875,795.8046875,18,185.42,195.58,205,28,1
0,0.5,0.41,25.75,113.75,77.5,704.25,7,185.42,185.42,225,33,1
0,0.392578125,0.384853516,41.68310547,152.5737305,75.50830078,686.7416992,24,180.34,185.42,185,29,1
0,0,0.469375,8.375,38.1875,24.125,245.1875,8,185.42,182.88,170,31,1
0,0.125,0.384375,29.5,100.8125,45.875,750.0625,11,177.8,187.96,155,36,1
0,0,0,0,8,2,102,1,193.04,193.04,260,26,1
0,0,0.69,20,61.5,49.5,450,4,182.88,182.88,185,27,1
0,0.5,0.36,7.5,53.5,37,472,4,175.26,177.8,155,24,1
0,0,0.477001953,28.7890625,81.27636719,49.70800781,461.8701172,22,177.8,187.96,145,33,1
0,0.015625,0.473203125,42.3984375,113.140625,66,684.3359375,19,180.34,182.88,170,26,1
0,0.00390625,0.345195313,62.13867188,206.6191406,82.078125,957.5976563,26,190.5,195.58,205,30,1
0,0,0.4,2,8,5,182,1,177.8,190.5,170,28,1
0,0,0.533125,15.4375,36.625,22.0625,337.4375,9,193.04,193.04,185,22,1
0,0.140625,0.1925,9.03125,48.796875,18.53125,931.5,17,185.42,198.12,185,27,1
0,0.5,0.415,22.375,52.890625,33.59375,334.796875,12,198.12,200.66,185,26,1
0,0,0.35,24,90,38,900,3,187.96,,170,23,1
0,,,,,,,0,185.42,,185,26,1
0,0,0.275,41.5,227.5,113,900,6,185.42,182.88,135,27,1
0,0.625,0.48625,32.5,113.625,70,601.625,9,172.72,177.8,155,29,1
0,1,0.29,7,24,7,209,1,180.34,187.96,170,28,1
0,1.50390625,0.500693359,21.47338867,60.50415039,25.39208984,278.598877,17,190.5,200.66,264,30,1
0,0.015625,0.465351563,30.109375,100.6445313,62.26953125,691.078125,22,193.04,200.66,205,32,1
0,1.470703125,0.478388672,49.51269531,119.6123047,57.62011719,651.6171875,22,175.26,177.8,170,25,1
0,0.0078125,0.40546875,22.3515625,49.390625,26.6640625,591.4453125,17,187.96,190.5,185,25,1
0,0.140625,0.4653125,51.125,127.3984375,61.8984375,640.015625,16,185.42,190.5,185,30,1
0,0.5,0.4834375,15.25,80.25,44.21875,645.5,14,190.5,193.04,205,24,1
0,0,0.47,7,28.5,19.5,195.5,3,187.96,193.04,185,25,1
0,0,0.44,34,149,98,900,3,177.8,182.88,155,25,1
0,0.75,0.62,32,93.5,69.75,434,5,172.72,177.8,145,27,1
0,0.125,0.454296875,41.9609375,121.5859375,68.453125,801.328125,21,170.18,177.8,155,27,1
0,,,,,,,0,180.34,185.42,155,27,1
0,0,0,0,0,0,63,1,182.88,,235,29,1
0,0,0.4475,19.75,83.75,56.5,650.25,8,177.8,187.96,170,29,1
0,,,,,,,0,177.8,180.34,170,25,1
0,0,0.416484375,7.953125,57.734375,39.2109375,675.0234375,18,177.8,180.34,155,25,1
0,0.03125,0.425,35.8125,128,71.09375,767.25,12,182.88,193.04,170,24,1
0,,,,,,,0,180.34,,170,25,1
0,,,,,,,0,180.34,,155,22,1
0,,,,,,,0,185.42,190.5,170,26,1
0,0,0.44,4,12,7,277,1,187.96,195.58,245,35,1
0,0,0.616875,38.46875,91.140625,67.59375,802.21875,20,170.18,177.8,155,34,1
0,0.65625,0.375625,13.1875,52.96875,23.53125,322.53125,12,180.34,187.96,205,32,1
0,0.08203125,0.4396875,41.15625,124.9707031,57.87304688,693.3613281,19,177.8,177.8,170,35,1
0,0.75,0.765,35.75,85.75,74.25,391.5,6,187.96,195.58,170,26,1
0,0,0.3,13.5,53,21.5,356.5,3,182.88,185.42,155,25,1
0,0,0.3,4.5,14.5,7,266.5,3,177.8,175.26,155,30,1
0,0.37890625,0.675546875,43.95703125,100.0351563,73.828125,437.75,18,193.04,208.28,240,34,1
0,1,0.55,15,59,44,438,2,190.5,195.58,155,27,1
0,,,,,,,0,175.26,180.34,170,24,1
0,,,,,,,0,182.88,190.5,170,22,1
0,0,0.17,7,41,8,454,2,182.88,,245,29,1
0,,,,,,,0,182.88,187.96,170,33,1
0,0,0.46,6,13,6,156,1,180.34,187.96,235,29,1
0,0,0.36,20,132,95,900,3,175.26,182.88,145,25,1
0,0.2890625,0.405117188,33.01953125,84.3515625,38.63671875,686.90625,24,182.88,190.5,205,29,1
0,0,0.387324219,67.39257813,228.2988281,106.3261719,1007.388672,32,167.64,170.18,155,35,1
0,0,0.3225,8.75,48,39.5,278.25,5,185.42,187.96,185,27,1
0,0.5625,0.317949219,12.02246094,49.41308594,29.04980469,567.3310547,28,167.64,172.72,170,34,1
0,0,0.43,23,62,32,900,3,185.42,,185,26,1
0,0,0.4,34,98,46,900,3,182.88,,205,32,1
0,0,0,0,5,4,109,1,175.26,,170,33,1
0,0,0.41,12,32,14,392,2,170.18,,155,29,1
0,0.40625,0.7034375,36.8125,58.03125,43.46875,394.40625,10,193.04,198.12,245,33,1
0,0,0.51,15,33,19,244,1,187.96,190.5,185,22,1
0,,,,,,,0,185.42,187.96,205,28,1
0,,,,,,,0,185.42,,185,26,1
0,0,0.506640625,8.6171875,39.14453125,29.13671875,324.9765625,18,190.5,203.2,185,33,1
0,0.25,0.4571875,19.90625,71.40625,42,649.125,12,177.8,172.72,155,25,1
0,0.082725525,0.260646248,25.89886856,93.80384731,26.30154514,585.9199696,43,187.96,193.04,205,39,1
0,0.28125,0.205,8.0625,33.59375,19.0625,363,12,185.42,198.12,185,27,1
0,0.375,0.44625,27.453125,68.40625,34.21875,948.359375,17,182.88,193.04,185,29,1
0,0,0.835,18.5,57.5,48.5,591.5,4,177.8,180.34,155,29,1
0,0,0.3675,46,146.75,64.75,900,9,175.26,177.8,170,32,1
0,0,0.2,4,20,4,138,1,190.5,190.5,205,24,1
0,0,0.87,21,67,62,375,2,182.88,182.88,185,27,1
0,0.3125,0.4265625,19.53125,62.625,36.625,642.875,15,175.26,180.34,145,22,1
0,0,0.5,9,48,37,639,3,172.72,177.8,155,24,1
0,0,0.62,15,71,62,900,3,185.42,,185,30,1
0,,,,,,,0,182.88,,170,,1
0,0,0.3225,4.75,27.25,19.5,368.5,5,182.88,185.42,205,28,1
0,0,0.49,31,71,38,392,2,175.26,,155,24,1
0,,,,,,,0,187.96,190.5,170,24,1
0,0,0.77,7,10,8,87,1,182.88,,185,,1
0,,,,,,,0,182.88,187.96,185,26,1
0,,,,,,,0,187.96,,185,27,1
0,0,0.485,38,128.5,78,849.5,6,172.72,180.34,155,25,1
0,,,,,,,0,182.88,,170,,1
0,0.546875,0.65265625,11.5234375,24.171875,16.0859375,196.7109375,14,187.96,193.04,242,29,1
0,0.25,0.438125,48.6875,120.125,68.875,783.21875,15,180.34,190.5,170,26,1
0,,,,,,,0,182.88,180.34,185,31,1
0,0.62890625,0.379726563,38.94140625,101.078125,43.94921875,609.875,20,187.96,193.04,185,33,1
0,0,0.625,18,47.5,37.5,230,2,182.88,182.88,185,27,1
0,0.5,0.4925,22.5,48.75,26.25,230.75,4,182.88,187.96,185,28,1
0,0,0.4225,65,181,94,750,7,172.72,175.26,155,28,1
0,0,0.42,9,23,11,123,1,182.88,,205,,1
0,0,0.395,12.25,86.75,58.25,508.5,7,185.42,185.42,205,31,1
0,0.25,0.409570313,11.24609375,34.359375,18.1015625,379.296875,18,170.18,177.8,145,26,1
0,0,0.595,25.5,84,65.5,803.5,6,177.8,182.88,155,,1
0,,,,,,,0,180.34,,155,,1
0,0.56640625,0.380268555,19.89013672,65.73754883,30.63208008,481.6723633,28,177.8,185.42,170,31,1
0,0.71875,0.5346875,16.7109375,38.484375,21.3125,277.6640625,14,185.42,193.04,185,30,1
0,,,,,,,0,210.82,213.36,265,21,1
0,1,0.27,6,22,6,97,1,182.88,180.34,170,26,1
0,,,,,,,0,198.12,,265,38,1
0,1,0.78,30,44,36,260,1,175.26,,170,29,1
0,0.625,0.453125,24.0625,78.25,48.25,702.75,13,175.26,180.34,145,22,1
0,,,,,,,0,182.88,,245,29,1
0,0.5,0.64,35,115,88.5,594,4,172.72,177.8,145,27,1
0,0.25,0.4725,32,127.25,78,687.25,7,172.72,177.8,155,29,1
0,0.0234375,0.45953125,29.6015625,125.1484375,78.046875,859.1171875,19,172.72,177.8,170,28,1
0,,,,,,,0,185.42,,185,26,1
0,0.5,0.6625,22.5,60.75,25.75,315.75,6,175.26,177.8,155,27,1
0,0,0.301640625,14.77734375,110.984375,64.8046875,844.078125,22,175.26,182.88,155,32,1
0,,,,,,,0,185.42,,185,28,1
0,0,0.41,7.5,34,22.5,712,5,177.8,,170,27,1
0,0,0.30875,3.125,10.25,5.75,82.625,5,165.1,170.18,135,27,1
0,0.0625,0.49,22.625,98,72.1875,634.5,9,182.88,193.04,170,23,1
0,0.03125,0.450703125,23.21875,87.2890625,50.5390625,482.15625,19,193.04,200.66,205,31,1
0,1.000732422,0.648586426,77.39111328,138.2321777,98.48754883,749.3459473,32,175.26,177.8,155,30,1
0,0.125,0.74625,21.125,37.375,25,201.875,5,187.96,187.96,205,26,1
0,0.5,0.565,41.5,82.5,48.5,699.5,5,170.18,172.72,170,34,1
0,1.5,0.535,34.5,102,71.5,900,6,185.42,190.5,170,31,1
0,0,0.625,44.5,105.5,88.5,762.5,6,187.96,193.04,170,27,2
0,0.125,0.26125,10.125,41.125,15.875,205.625,6,187.96,195.58,234,33,1
0,0,0.45,15,49.5,26.5,401,3,177.8,182.88,170,26,1
0,0.125976563,0.460556641,59.75073242,193.5820313,128.3303223,746.2729492,30,180.34,172.72,170,34,1
0,,,,,,,0,180.34,,170,,1
0,0.774414063,0.524448242,50.4753418,107.9499512,59.16210938,578.5739746,29,185.42,193.04,185,34,1
0,0,0.498203125,22.47265625,75.85546875,50.640625,818.765625,13,185.42,190.5,205,44,1
0,1,0.41,5,15,8,144,1,190.5,195.58,205,27,1
0,,,,,,,0,175.26,,170,32,1
0,0,0.280742188,6.143066406,36.25732422,17.06542969,359.0854492,20,185.42,187.96,185,33,1
0,,,,,,,0,180.34,195.58,185,31,1
0,,,,,,,0,182.88,,205,,1
0,0,0.5575,20,56,25.25,315,5,175.26,182.88,155,25,1
0,0.0078125,0.360390625,74.27734375,262.2382813,113.15625,1149.195313,23,190.5,195.58,205,29,1
0,0,0.324375,14.5625,52.5,21.3125,518.5,11,185.42,190.5,185,32,1
0,,,,,,,0,187.96,195.58,245,35,1
0,,,,,,,0,182.88,,260,31,1
0,0,0.56,30,118,95,900,3,182.88,,205,35,1
0,1.3125,0.49125,19.375,79.9375,40.0625,444.0625,11,180.34,187.96,205,32,1
0,0,0.425,41.5,119,59.5,794,6,190.5,195.58,240,32,1
0,0,0,0,10,7,88,1,187.96,185.42,185,26,1
0,0,0.395,29,110.5,64.5,900,6,175.26,177.8,170,32,1
0,0,0.22,2,10,3,295,1,190.5,,250,34,1
0,0,0.55328125,11.234375,62.2890625,49.2734375,511.953125,17,190.5,203.2,185,33,1
0,,,,,,,0,170.18,,155,29,1
0,0,0.525,22.5,100.5,74,672.5,5,177.8,187.96,170,28,1
0,,,,,,,0,190.5,,205,24,1
0,,,,,,,0,193.04,200.66,205,26,1
0,,,,,,,0,175.26,182.88,145,24,1
0,,,,,,,0,190.5,190.5,205,24,1
0,,,,,,,0,182.88,,205,31,1
0,,,,,,,0,185.42,182.88,135,27,1
0,,,,,,,0,177.8,,155,27,1
0,,,,,,,0,175.26,,170,33,1
0,,,,,,,0,187.96,,205,26,1
0,0.5,0.564375,19.8125,69.8125,50,398.25,9,177.8,172.72,155,25,1
0,0,0.46,7,19,10,261,1,182.88,,170,26,1
0,0,0.33,1,3,1,56,1,180.34,177.8,170,34,1
0,0,0.33,1,12,10,261,1,187.96,,185,28,1
0,0,0.56,18,32,18,97,1,185.42,,170,28,1
0,1,0.40765625,19.09375,55.9375,28.328125,347.484375,12,182.88,185.42,170,29,1
0,0,0.55,31.5,88,55,437,4,193.04,203.2,155,30,1
0,1.0625,0.459375,35.5625,125.1875,80,556.875,10,187.96,187.96,230,26,1
0,0.25,0.593672638,53.88465118,115.5076675,82.21670532,840.5858231,50,185.42,190.5,205,45,1
0,0,0.5625,22.75,52.5,33.25,680.75,7,193.04,193.04,185,22,1
0,0.5,0.489140625,16.4921875,47.71875,27.203125,515.59375,17,170.18,177.8,145,26,1
0,0.375,0.45875,60.40625,124.59375,64,643.9375,10,182.88,182.88,185,36,1
0,,,,,,,0,172.72,177.8,155,24,1
0,,,,,,,0,187.96,,235,32,1
0,0,0.3984375,51.5,161.15625,83.40625,894,18,170.18,175.26,155,31,1
0,0,0.4325,13.5,72.75,52.75,402,5,175.26,172.72,155,26,1
0,0,0.22,12,78,32,448,2,182.88,,170,24,1
0,0,0.405,24.75,73,34,508.5,6,193.04,195.58,231,31,1
0,0,0.4846875,68.9375,177.625,110.59375,875.3125,16,167.64,172.72,145,24,1
0,0.375,0.6575,9.0625,19.28125,13.03125,91.46875,6,182.88,182.88,185,30,1
0,0,0.44328125,22.5546875,164.96875,109.609375,788.15625,19,175.26,182.88,155,32,1
0,,,,,,,0,185.42,,185,30,1
0,0.390625,0.42859375,21.90625,61.046875,31.6796875,599.1796875,18,180.34,190.5,170,28,1
0,0,0.37,3,23,16,213,1,177.8,180.34,155,26,1
0,0.265625,0.481074219,28.56054688,95.95019531,64.52832031,756.6894531,24,177.8,185.42,170,30,1
0,0.140625,0.501992188,34.83984375,81.66015625,45.171875,733.9453125,21,177.8,182.88,170,28,1
0,0.25,0.38875,19,81.625,36.75,600.125,8,177.8,187.96,155,35,1
0,1,0.61,27,56,39,499,2,170.18,172.72,170,34,1
0,0.5,0.405,16,43.5,24,430,3,177.8,198.12,205,24,1
0,,,,,,,0,177.8,,242,,1
0,0.75,0.5075,45,170.625,117.5,786.375,10,182.88,182.88,155,28,1
0,0,0.5,70,234,154,900,3,175.26,177.8,155,24,1
0,0.78515625,0.459707031,32.36621094,129.1474609,89.01660156,473.4833984,21,180.34,185.42,185,28,1
0,0.25,0.47,23.375,59.125,35.375,507.375,6,175.26,182.88,170,,1
0,0.046875,0.599375,31.734375,66.375,42.15625,650.953125,12,190.5,198.12,230,31,1
0,0,0.250625,45.625,184.1875,61.75,850.375,13,175.26,177.8,155,24,1
0,0,0.18,4,22,4,255,1,172.72,,155,32,1
0,,,,,,,0,167.64,,155,35,1
0,0.25,0.5271875,22.65625,75.71875,53.96875,483.21875,12,185.42,195.58,205,27,1
0,0.0625,0.4328125,51.59375,140.5625,80,805.34375,14,180.34,182.88,170,25,1
0,0.5,0.615,28,115.5,92,474.5,4,172.72,177.8,155,28,1
0,,,,,,,0,182.88,,185,,1
0,0,0,0,4,1,33,1,175.26,180.34,155,26,1
0,0,0.25,1,4,1,130,1,187.96,,205,28,1
0,0,0.54,6.5,18,10,193.5,2,185.42,193.04,185,30,1
0,0.375,0.23125,4.875,9.5,4.875,68.875,4,182.88,182.88,205,36,1
0,0.75,0.565,15.125,28.5625,17.0625,94.9375,5,182.88,182.88,185,30,1
0,0,0.69,9,29,25,238,1,177.8,185.42,185,27,1
0,,,,,,,0,182.88,,205,,1
0,0.16545105,0.321292496,41.79773712,137.6076946,42.60309029,760.8399391,41,187.96,193.04,205,38,1
0,0.265625,0.4315625,15.46875,51.453125,30.796875,258.171875,11,190.5,190.5,185,33,1
0,0,0.49,32,95,53,520,2,182.88,190.5,170,27,1
0,0,0.465625,36.0625,114.3125,66.5,521.6875,10,185.42,193.04,205,31,1
0,0,0.415,14,83.3125,53.6875,631.5625,13,170.18,177.8,145,23,1
0,0.125,0.48875,20.75,54.625,33.125,278.375,6,182.88,182.88,170,26,1
0,0,0,0,2,2,156,1,172.72,180.34,170,28,1
0,0,0.54625,15.25,58.75,44.25,551.625,9,180.34,193.04,170,30,1
0,0,0.6175,6.25,17.5,11.5,153.25,4,165.1,170.18,135,27,1
0,0,0.653125,17.9375,56.15625,43.09375,523.8125,12,190.5,203.2,185,33,1
0,,,,,,,0,182.88,,205,31,1
0,0,0.364375,34.1875,147.15625,71.96875,651.71875,15,175.26,177.8,155,25,1
0,0.5,0.40125,17.03125,81.5,54.84375,646.875,15,182.88,187.96,170,28,1
0,1.125,0.5025,45.625,137.875,86.125,900,12,193.04,198.12,250,30,1
0,0.0234375,0.544453125,32.25,155.2578125,122.03125,800.0234375,20,182.88,187.96,170,30,1
0,,,,,,,0,190.5,,250,34,1
0,,,,,,,0,182.88,,170,23,1
0,,,,,,,0,177.8,,170,26,1
0,,,,,,,0,182.88,,205,35,1
0,0.578125,0.61203125,4.484375,10.09375,4.8125,83.5625,9,187.96,190.5,205,29,1
0,0,0.35375,10,76,53.875,660,10,190.5,193.04,205,23,1
0,,,,,,,0,185.42,,185,21,1
0,,,,,,,0,185.42,,170,28,1
0,,,,,,,0,182.88,185.42,170,25,1
0,0.53125,0.312734375,15.78125,99.1796875,64.25,1080.421875,24,167.64,180.34,155,33,1
0,,,,,,,0,182.88,,170,25,1
0,1,0.515,13.75,27.75,14.5,150,4,187.96,198.12,205,24,1
0,,,,,,,0,177.8,175.26,155,29,1
0,,,,,,,0,180.34,,170,30,1
0,0,0.371875,17.625,101.875,57.6875,773.1875,12,177.8,180.34,155,24,1
0,0,0.6025,6.625,17,9,277.625,7,182.88,187.96,170,31,1
0,0.25,0.47,15.5,122,90.25,576.25,6,167.64,177.8,145,29,1
0,0,0.376875,49,171.3125,90.8125,900,15,170.18,175.26,155,31,1
0,1,0.6775,49.75,134,107.75,910.5,8,185.42,185.42,205,30,1
0,0.5,0.5275,18,61.25,32.5,300.25,5,177.8,187.96,155,34,1
0,0.50390625,0.562226563,19.00292969,73.328125,46.32128906,285.0917969,24,180.34,172.72,170,33,1
0,0,0.52,21,120,80,900,3,185.42,185.42,225,32,1
0,0,0.72,29,78,66,337,2,193.04,203.2,155,29,1
0,0.28125,0.443984375,35.6796875,93.3203125,46.34375,881.890625,19,177.8,182.88,170,28,1
0,0,0.5,4,23,19,282,1,177.8,182.88,170,25,1
0,0.0625,0.491012878,16.89254761,52.14611816,29.07324219,447.2644958,26,182.88,187.96,185,37,1
0,0.09375,0.428125,31.40625,139.59375,82.1875,789.46875,13,172.72,177.8,170,27,1
0,,,,,,,0,185.42,,185,33,1
0,,,,,,,0,187.96,193.04,185,24,1
0,0.5,0.4625,29.25,96,64,633,7,175.26,180.34,145,22,1
0,0,0.34,25.125,82.875,43.75,632.25,8,175.26,185.42,185,37,1
0,0,0.491484375,10.28613281,31.51464844,19.13085938,486.1708984,19,185.42,187.96,185,32,1
0,0,0.18,2,19,10,68,1,185.42,,185,28,1
0,0.6328125,0.62390625,20.140625,36.59375,25.125,119.1640625,14,185.42,185.42,185,36,1
0,0.65625,0.7775,12.25,24.765625,16.984375,174.890625,11,177.8,177.8,170,34,1
0,0,0.67,29,82,67,238,1,182.88,182.88,185,27,1
0,0.1875,0.6975,35.9375,60.5,46.625,523.8125,8,190.5,198.12,230,30,1
0,0,0.46,15,89.625,68.375,846.125,11,170.18,177.8,145,23,1
0,0,0.440759544,10.47363663,41.59164429,27.49543381,639.8973465,40,175.26,185.42,170,34,1
0,1,0.5571875,21.59375,47.0625,30.25,463.125,14,182.88,187.96,185,29,1
0,0,0.6925,18.5,60.5,52.5,573.25,7,180.34,193.04,170,30,1
0,0.53125,0.523125,22.9375,74.90625,48.59375,389.34375,10,190.5,190.5,185,33,1
0,0.5,0.44,11.75,24.25,13.75,114.75,3,175.26,182.88,170,,1
0,0.125,0.42875,38.125,140.375,93,558.75,8,187.96,187.96,230,25,1
0,0,0.535,11.5,28.5,18,594,4,185.42,185.42,155,22,1
0,0.515625,0.50890625,54.765625,120.3125,56.796875,603.5,16,187.96,193.04,185,32,1
